num_episode,v_behavior,v_target,v_gain,v_behavior_std,v_target_std,v_gain_std,offline_method,loss,model
35,,,,,,,loss,9.987817,MARWILTrainer
36,,,,,,,loss,10.070803,MARWILTrainer
37,,,,,,,loss,10.128614,MARWILTrainer
38,,,,,,,loss,9.882146,MARWILTrainer
39,,,,,,,loss,10.258955,MARWILTrainer
40,,,,,,,loss,10.036433,MARWILTrainer
41,,,,,,,loss,10.035611,MARWILTrainer
42,,,,,,,loss,10.030281,MARWILTrainer
43,,,,,,,loss,10.090555,MARWILTrainer
44,,,,,,,loss,10.193431,MARWILTrainer
45,,,,,,,loss,10.265682,MARWILTrainer
46,,,,,,,loss,10.075078,MARWILTrainer
47,,,,,,,loss,10.209388,MARWILTrainer
48,,,,,,,loss,10.291544,MARWILTrainer
49,,,,,,,loss,10.225466,MARWILTrainer
50,,,,,,,loss,10.113598,MARWILTrainer
51,,,,,,,loss,10.153762,MARWILTrainer
52,,,,,,,loss,9.998235,MARWILTrainer
53,,,,,,,loss,10.050059,MARWILTrainer
54,,,,,,,loss,10.075536,MARWILTrainer
55,,,,,,,loss,10.058786,MARWILTrainer
56,,,,,,,loss,10.118426,MARWILTrainer
57,,,,,,,loss,10.119098,MARWILTrainer
58,,,,,,,loss,10.134531,MARWILTrainer
59,,,,,,,loss,9.994959,MARWILTrainer
60,,,,,,,loss,9.980291,MARWILTrainer
61,,,,,,,loss,10.23325,MARWILTrainer
62,,,,,,,loss,10.223098,MARWILTrainer
63,,,,,,,loss,10.017881,MARWILTrainer
64,,,,,,,loss,9.931235,MARWILTrainer
65,,,,,,,loss,10.116643,MARWILTrainer
66,,,,,,,loss,10.178151,MARWILTrainer
67,,,,,,,loss,9.979469,MARWILTrainer
68,,,,,,,loss,10.140467,MARWILTrainer
69,,,,,,,loss,10.072627,MARWILTrainer
70,,,,,,,loss,10.129584,MARWILTrainer
71,,,,,,,loss,10.087163,MARWILTrainer
72,,,,,,,loss,10.388706,MARWILTrainer
73,,,,,,,loss,10.111674,MARWILTrainer
74,,,,,,,loss,10.018699,MARWILTrainer
75,,,,,,,loss,10.068428,MARWILTrainer
76,,,,,,,loss,10.246353,MARWILTrainer
77,,,,,,,loss,10.049907,MARWILTrainer
78,,,,,,,loss,10.090944,MARWILTrainer
79,,,,,,,loss,9.873044,MARWILTrainer
80,,,,,,,loss,10.129069,MARWILTrainer
81,,,,,,,loss,10.230382,MARWILTrainer
82,,,,,,,loss,10.1684265,MARWILTrainer
83,,,,,,,loss,9.977004,MARWILTrainer
84,,,,,,,loss,9.990667,MARWILTrainer
85,,,,,,,loss,10.08796,MARWILTrainer
86,,,,,,,loss,10.031431,MARWILTrainer
87,,,,,,,loss,10.101517,MARWILTrainer
88,,,,,,,loss,10.207618,MARWILTrainer
89,,,,,,,loss,10.134278,MARWILTrainer
90,,,,,,,loss,10.095576,MARWILTrainer
91,,,,,,,loss,10.084559,MARWILTrainer
92,,,,,,,loss,10.110297,MARWILTrainer
93,,,,,,,loss,10.055155,MARWILTrainer
94,,,,,,,loss,10.042715,MARWILTrainer
95,,,,,,,loss,10.047906,MARWILTrainer
96,,,,,,,loss,10.166692,MARWILTrainer
97,,,,,,,loss,9.936211,MARWILTrainer
98,,,,,,,loss,10.08426,MARWILTrainer
99,,,,,,,loss,10.048357,MARWILTrainer
